,Time,data,data_numeric
2177,1732617852.94677,Head Camera,2
2178,1732617853.1337862,Head Camera,2
2179,1732617853.235932,Head Camera,2
2180,1732617853.490584,Head Camera,2
2181,1732617853.5935678,Head Camera,2
2182,1732617853.8618958,Head Camera,2
2183,1732617853.9608548,Head Camera,2
2184,1732617854.1956189,Head Camera,2
2185,1732617854.419943,Head Camera,2
2186,1732617854.519562,Head Camera,2
2187,1732617854.725216,Head Camera,2
2188,1732617854.9244392,Head Camera,2
2189,1732617855.0111687,Head Camera,2
2190,1732617855.262049,Head Camera,2
2191,1732617855.4551432,Head Camera,2
2192,1732617855.6526976,Head Camera,2
2193,1732617855.7504342,Head Camera,2
2194,1732617855.8276236,Head Camera,2
2195,1732617856.05042,Head Camera,2
2196,1732617856.126297,Head Camera,2
2197,1732617856.3156886,Head Camera,2
2198,1732617856.4099848,Head Camera,2
2199,1732617856.5813625,Head Camera,2
2200,1732617856.7818353,Head Camera,2
2201,1732617856.9122603,Head Camera,2
2202,1732617857.044112,Head Camera,2
2203,1732617857.1433313,Head Camera,2
2204,1732617857.2433045,Head Camera,2
2205,1732617857.4537697,Head Camera,2
2206,1732617857.5731196,Head Camera,2
2207,1732617857.6438174,Head Camera,2
2208,1732617857.6898692,Head Camera,2
2209,1732617857.9150326,Head Camera,2
2210,1732617858.136162,Head Camera,2
2211,1732617858.261804,Head Camera,2
2212,1732617858.3685875,Head Camera,2
2213,1732617858.4179432,Head Camera,2
2214,1732617858.573027,Head Camera,2
2215,1732617858.7718456,Head Camera,2
2216,1732617858.8557143,Head Camera,2
2217,1732617859.102334,Head Camera,2
2218,1732617859.2360806,Head Camera,2
2219,1732617859.498391,Head Camera,2
2220,1732617859.712312,Head Camera,2
2221,1732617859.897096,Head Camera,2
2222,1732617859.9814217,Head Camera,2
2223,1732617860.163061,Head Camera,2
2224,1732617860.266129,Head Camera,2
2225,1732617860.4783416,Head Camera,2
2226,1732617860.5832636,Head Camera,2
2227,1732617860.6636872,Head Camera,2
2228,1732617860.893512,Head Camera,2
2229,1732617861.0068731,Head Camera,2
2230,1732617861.2304509,Head Camera,2
2231,1732617861.358919,Head Camera,2
2232,1732617861.5552034,Head Camera,2
2233,1732617861.6632123,Head Camera,2
2234,1732617861.7174597,Head Camera,2
2235,1732617861.991705,Head Camera,2
2236,1732617862.082614,Head Camera,2
2237,1732617862.218306,Head Camera,2
2238,1732617862.3192413,Head Camera,2
2239,1732617862.4826796,Head Camera,2
2240,1732617862.7142785,Head Camera,2
2241,1732617862.8803625,Head Camera,2
2242,1732617863.011761,Head Camera,2
2243,1732617863.1051493,Head Camera,2
2244,1732617863.279774,Head Camera,2
2245,1732617863.5000837,Head Camera,2
2246,1732617863.5921345,Head Camera,2
2247,1732617863.6770132,Head Camera,2
2248,1732617863.809137,Head Camera,2
2249,1732617863.8939846,Head Camera,2
2250,1732617864.107617,Head Camera,2
2251,1732617864.1874366,Head Camera,2
2252,1732617864.3076704,Head Camera,2
2253,1732617864.4049249,Head Camera,2
2254,1732617864.501688,Head Camera,2
2255,1732617864.7223723,Head Camera,2
2256,1732617864.7967913,Head Camera,2
2257,1732617864.9342978,Head Camera,2
2258,1732617865.1337895,Head Camera,2
2259,1732617865.3350763,Head Camera,2
2260,1732617865.548112,Head Camera,2
2261,1732617865.7315528,Head Camera,2
2262,1732617865.820419,Head Camera,2
2263,1732617865.9323945,Head Camera,2
2264,1732617866.0641818,Head Camera,2
2265,1732617866.2854447,Head Camera,2
2266,1732617866.3715026,Head Camera,2
2267,1732617866.463033,Head Camera,2
2268,1732617866.593544,Head Camera,2
2269,1732617866.7926774,Head Camera,2
2270,1732617866.9981318,Head Camera,2
2271,1732617867.0790925,Head Camera,2
2272,1732617867.256438,Head Camera,2
2273,1732617867.3342905,Head Camera,2
2274,1732617867.5231209,Head Camera,2
2275,1732617867.7091591,Head Camera,2
2276,1732617867.7781277,Head Camera,2
2277,1732617867.8565123,Head Camera,2
2278,1732617867.9277773,Head Camera,2
2279,1732617868.0531256,Head Camera,2
2280,1732617868.2615778,Head Camera,2
2281,1732617868.3291368,Head Camera,2
2282,1732617868.514565,Head Camera,2
2283,1732617868.715284,Head Camera,2
2284,1732617868.924019,Head Camera,2
2285,1732617869.1344104,Head Camera,2
2286,1732617869.207157,Head Camera,2
2287,1732617869.3764102,Head Camera,2
2288,1732617869.4490862,Head Camera,2
2289,1732617869.649804,Head Camera,2
2290,1732617869.8789315,Head Camera,2
2291,1732617869.959536,Head Camera,2
2292,1732617870.0264351,Head Camera,2
2293,1732617870.2478,Head Camera,2
2294,1732617870.3877268,Head Camera,2
2295,1732617870.5938883,Head Camera,2
2296,1732617870.6794488,Head Camera,2
2297,1732617870.7682283,Head Camera,2
2298,1732617870.9692397,Head Camera,2
2299,1732617871.10035,Head Camera,2
2300,1732617871.3066444,Head Camera,2
2301,1732617871.5011992,Head Camera,2
2302,1732617871.697214,Head Camera,2
2303,1732617871.776862,Head Camera,2
2304,1732617871.978634,Head Camera,2
2305,1732617872.2038612,Head Camera,2
2306,1732617872.286674,Head Camera,2
2307,1732617872.4950335,Head Camera,2
2308,1732617872.694703,Head Camera,2
2309,1732617872.8903291,Head Camera,2
2310,1732617873.092066,Head Camera,2
2311,1732617873.1903503,Head Camera,2
2312,1732617873.427348,Head Camera,2
2313,1732617873.5587568,Head Camera,2
2314,1732617873.7556648,Head Camera,2
2315,1732617873.9519398,Head Camera,2
2316,1732617874.0460913,Head Camera,2
2317,1732617874.2182662,Head Camera,2
2318,1732617874.3019583,Head Camera,2
2319,1732617874.548977,Head Camera,2
2320,1732617874.7705734,Head Camera,2
2321,1732617874.8596356,Head Camera,2
2322,1732617874.9309864,Head Camera,2
2323,1732617875.151771,Head Camera,2
2324,1732617875.254846,Head Camera,2
2325,1732617875.4772923,Head Camera,2
2326,1732617875.6114347,Head Camera,2
2327,1732617875.7053227,Head Camera,2
2328,1732617875.7720993,Head Camera,2
2329,1732617876.0085664,Head Camera,2
2330,1732617876.2352462,Head Camera,2
2331,1732617876.3307073,Head Camera,2
2332,1732617876.4067533,Head Camera,2
2333,1732617876.609434,Head Camera,2
2334,1732617876.738053,Head Camera,2
2335,1732617876.9557853,Head Camera,2
2336,1732617877.0606146,Head Camera,2
2337,1732617877.2699008,Head Camera,2
2338,1732617877.532688,Head Camera,2
2339,1732617877.6418388,Head Camera,2
2340,1732617877.9026694,Head Camera,2
2341,1732617878.0079467,Head Camera,2
2342,1732617878.2688053,Head Camera,2
2343,1732617878.4610229,Head Camera,2
2344,1732617878.6587558,Head Camera,2
2345,1732617878.88333,Head Camera,2
2346,1732617878.9931395,Head Camera,2
2347,1732617879.1517112,Head Camera,2
2348,1732617879.2938838,Head Camera,2
2349,1732617879.4553204,Head Camera,2
2350,1732617879.685578,Head Camera,2
2351,1732617879.7991729,Head Camera,2
2352,1732617879.9870613,Head Camera,2
2353,1732617880.1050577,Head Camera,2
2354,1732617880.1492865,Head Camera,2
2355,1732617880.443808,Head Camera,2
2356,1732617880.5490503,Head Camera,2
2357,1732617880.6147592,Head Camera,2
2358,1732617880.847676,Head Camera,2
2359,1732617880.958683,Head Camera,2
2360,1732617881.231576,Head Camera,2
2361,1732617881.3416076,Head Camera,2
2362,1732617881.5851676,Head Camera,2
2363,1732617881.701759,Head Camera,2
2364,1732617881.8133404,Head Camera,2
2365,1732617882.081964,Head Camera,2
2366,1732617882.1863856,Head Camera,2
2367,1732617882.2660174,Head Camera,2
2368,1732617882.3875785,Head Camera,2
2369,1732617882.4599962,Head Camera,2
2370,1732617882.789823,Head Camera,2
2371,1732617882.8923256,Head Camera,2
2372,1732617883.0350337,Head Camera,2
2373,1732617883.2356358,Head Camera,2
2374,1732617883.345806,Head Camera,2
2375,1732617883.6516392,Head Camera,2
2376,1732617883.714949,Head Camera,2
2377,1732617883.8378637,Head Camera,2
2378,1732617884.0722942,Head Camera,2
2379,1732617884.2803562,Head Camera,2
2380,1732617884.5000255,Head Camera,2
2381,1732617884.61209,Head Camera,2
2382,1732617884.7089412,Head Camera,2
2383,1732617884.867502,Head Camera,2
2384,1732617885.1585662,Head Camera,2
2385,1732617885.4237244,Head Camera,2
2386,1732617885.508213,Head Camera,2
2387,1732617885.578673,Head Camera,2
2388,1732617885.9345405,Head Camera,2
2389,1732617885.986524,Head Camera,2
2390,1732617886.2357652,Head Camera,2
2391,1732617886.3264768,Head Camera,2
2392,1732617886.402587,Head Camera,2
2393,1732617886.4771128,Head Camera,2
2394,1732617886.598687,Head Camera,2
2395,1732617886.9577148,Head Camera,2
2396,1732617887.0654747,Head Camera,2
2397,1732617887.1957114,Head Camera,2
2398,1732617887.3106613,Head Camera,2
2399,1732617887.486045,Head Camera,2
2400,1732617887.7346156,Head Camera,2
2401,1732617887.8431602,Head Camera,2
2402,1732617887.9147136,Head Camera,2
2403,1732617888.003271,Head Camera,2
2404,1732617888.058193,Head Camera,2
2405,1732617888.4555814,Head Camera,2
2406,1732617888.554537,Head Camera,2
2407,1732617888.6357324,Head Camera,2
2408,1732617888.8774302,Head Camera,2
2409,1732617888.990776,Head Camera,2
2410,1732617889.2679996,Head Camera,2
2411,1732617889.4669662,Head Camera,2
2412,1732617889.604446,Head Camera,2
2413,1732617889.8006203,Head Camera,2
2414,1732617889.977292,Head Camera,2
2415,1732617890.248291,Head Camera,2
2416,1732617890.3661418,Head Camera,2
2417,1732617890.4504218,Head Camera,2
2418,1732617890.6611457,Head Camera,2
2419,1732617890.928697,Head Camera,2
2420,1732617891.1929803,Head Camera,2
2421,1732617891.3907151,Head Camera,2
2422,1732617891.5898972,Head Camera,2
2423,1732617891.677705,Head Camera,2
2424,1732617891.9878542,Head Camera,2
2425,1732617892.262233,Head Camera,2
2426,1732617892.4059808,Head Camera,2
2427,1732617892.4527354,Head Camera,2
2428,1732617892.531787,Head Camera,2
2429,1732617892.706216,Head Camera,2
2430,1732617893.1243918,Head Camera,2
2431,1732617893.2269566,Head Camera,2
2432,1732617893.3885796,Head Camera,2
2433,1732617893.4806745,Head Camera,2
2434,1732617893.5729313,Head Camera,2
2435,1732617893.9083183,Head Camera,2
2436,1732617894.0327854,Head Camera,2
2437,1732617894.092205,Head Camera,2
2438,1732617894.1770525,Head Camera,2
2439,1732617894.2208576,Head Camera,2
2440,1732617894.6998253,Head Camera,2
2441,1732617894.8274844,Head Camera,2
2442,1732617894.9155977,Head Camera,2
2443,1732617895.0865278,Head Camera,2
2444,1732617895.2444031,Head Camera,2
2445,1732617895.507136,Head Camera,2
2446,1732617895.6282284,Head Camera,2
2447,1732617895.7374427,Head Camera,2
2448,1732617896.058496,Head Camera,2
2449,1732617896.1500902,Head Camera,2
2450,1732617896.4859471,Head Camera,2
2451,1732617896.566337,Head Camera,2
2452,1732617896.6696422,Head Camera,2
2453,1732617896.7576976,Head Camera,2
2454,1732617896.8208194,Head Camera,2
2455,1732617897.161742,Head Camera,2
2456,1732617897.3256063,Head Camera,2
2457,1732617897.5581377,Head Camera,2
2458,1732617897.6628032,Head Camera,2
2459,1732617897.7573996,Head Camera,2
2460,1732617898.0903478,Head Camera,2
2461,1732617898.2845218,Head Camera,2
2462,1732617898.418715,Head Camera,2
2463,1732617898.5483646,Head Camera,2
2464,1732617898.750874,Head Camera,2
2465,1732617898.9850783,Head Camera,2
2466,1732617899.0772498,Head Camera,2
2467,1732617899.2159824,Head Camera,2
2468,1732617899.360077,Head Camera,2
2469,1732617899.4466827,Head Camera,2
2470,1732617899.72846,Head Camera,2
2471,1732617899.8684342,Head Camera,2
2472,1732617899.9583788,Head Camera,2
2473,1732617899.9840634,Head Camera,2
2474,1732617900.0450408,Head Camera,2
2475,1732617900.3918917,Head Camera,2
2476,1732617900.490723,Head Camera,2
2477,1732617900.5467503,Head Camera,2
2478,1732617900.6529477,Head Camera,2
2479,1732617900.7103674,Head Camera,2
2480,1732617901.1023595,Head Camera,2
2481,1732617901.19458,Head Camera,2
2482,1732617901.345126,Head Camera,2
2483,1732617901.3906453,Head Camera,2
2484,1732617901.4829504,Head Camera,2
2485,1732617901.8598568,Head Camera,2
2486,1732617901.9864886,Head Camera,2
2487,1732617902.035184,Head Camera,2
2488,1732617902.0886116,Head Camera,2
2489,1732617902.183193,Head Camera,2
2490,1732617902.518454,Head Camera,2
2491,1732617902.6177282,Head Camera,2
2492,1732617902.705906,Head Camera,2
2493,1732617902.862359,Head Camera,2
2494,1732617902.976477,Head Camera,2
2495,1732617903.2196174,Head Camera,2
2496,1732617903.308077,Head Camera,2
2497,1732617903.5241375,Head Camera,2
2498,1732617903.6336567,Head Camera,2
2499,1732617903.7035265,Head Camera,2
2500,1732617903.947023,Head Camera,2
2501,1732617904.0394332,Head Camera,2
2502,1732617904.145652,Head Camera,2
2503,1732617904.3212724,Head Camera,2
2504,1732617904.4532993,Head Camera,2
2505,1732617904.6701734,Head Camera,2
2506,1732617904.7791233,Head Camera,2
2507,1732617904.7893035,Lateral Cameras,1
2508,1732617904.8578477,Lateral Cameras,1
2509,1732617904.9392505,Lateral Cameras,1
2510,1732617904.9888072,Lateral Cameras,1
2511,1732617905.0561311,Lateral Cameras,1
2512,1732617905.1227322,Lateral Cameras,1
2513,1732617905.1899529,Lateral Cameras,1
2514,1732617905.3421934,Lateral Cameras,1
2515,1732617905.4100814,Lateral Cameras,1
2516,1732617905.476327,Lateral Cameras,1
2517,1732617905.542483,Lateral Cameras,1
2518,1732617905.6093426,Lateral Cameras,1
2519,1732617905.6757736,Lateral Cameras,1
2520,1732617905.7432442,Lateral Cameras,1
2521,1732617905.809059,Lateral Cameras,1
2522,1732617905.8751743,Lateral Cameras,1
2523,1732617905.942194,Lateral Cameras,1
2524,1732617906.07961,Lateral Cameras,1
2525,1732617906.144205,Lateral Cameras,1
2526,1732617906.2135663,Lateral Cameras,1
2527,1732617906.278484,Lateral Cameras,1
2528,1732617906.3456676,Lateral Cameras,1
2529,1732617906.566247,Lateral Cameras,1
2530,1732617906.633629,Lateral Cameras,1
2531,1732617906.700709,Lateral Cameras,1
2532,1732617906.767095,Lateral Cameras,1
2533,1732617906.8344383,Lateral Cameras,1
2534,1732617907.1428216,Lateral Cameras,1
2535,1732617907.209412,Lateral Cameras,1
2536,1732617907.2746687,Lateral Cameras,1
2537,1732617907.3425794,Lateral Cameras,1
2538,1732617907.4090793,Lateral Cameras,1
2539,1732617907.6309085,Lateral Cameras,1
2540,1732617907.6981134,Lateral Cameras,1
2541,1732617907.764152,Lateral Cameras,1
2542,1732617907.829952,Lateral Cameras,1
2543,1732617907.8975625,Lateral Cameras,1
2544,1732617907.9984384,Lateral Cameras,1
2545,1732617908.0301714,Lateral Cameras,1
2546,1732617908.0973864,Lateral Cameras,1
2547,1732617908.16452,Lateral Cameras,1
2548,1732617908.2312012,Lateral Cameras,1
2549,1732617908.4840283,Lateral Cameras,1
2550,1732617908.5528674,Lateral Cameras,1
2551,1732617908.617838,Lateral Cameras,1
2552,1732617908.6839054,Lateral Cameras,1
2553,1732617908.7527876,Lateral Cameras,1
2554,1732617909.2011027,Lateral Cameras,1
2555,1732617909.267352,Lateral Cameras,1
2556,1732617909.3344214,Lateral Cameras,1
2557,1732617909.4007545,Lateral Cameras,1
2558,1732617909.4674008,Lateral Cameras,1
2559,1732617909.5543149,Lateral Cameras,1
2560,1732617909.6088195,Lateral Cameras,1
2561,1732617909.674687,Lateral Cameras,1
2562,1732617909.740961,Lateral Cameras,1
2563,1732617909.8063226,Lateral Cameras,1
2564,1732617909.9756775,Lateral Cameras,1
2565,1732617910.0414104,Lateral Cameras,1
2566,1732617910.1038785,Lateral Cameras,1
2567,1732617910.1727958,Lateral Cameras,1
2568,1732617910.2374003,Lateral Cameras,1
2569,1732617910.411966,Lateral Cameras,1
2570,1732617910.4788148,Lateral Cameras,1
2571,1732617910.5467615,Lateral Cameras,1
2572,1732617910.6113026,Lateral Cameras,1
2573,1732617910.677907,Lateral Cameras,1
2574,1732617910.8000927,Lateral Cameras,1
2575,1732617910.845207,Lateral Cameras,1
2576,1732617910.9119704,Lateral Cameras,1
2577,1732617910.97815,Lateral Cameras,1
2578,1732617911.0449758,Lateral Cameras,1
2579,1732617911.4996102,Lateral Cameras,1
2580,1732617911.5679195,Lateral Cameras,1
2581,1732617911.6326995,Lateral Cameras,1
2582,1732617911.699469,Lateral Cameras,1
2583,1732617911.768497,Lateral Cameras,1
2584,1732617912.0023909,Lateral Cameras,1
2585,1732617912.0698197,Lateral Cameras,1
2586,1732617912.1371074,Lateral Cameras,1
2587,1732617912.203963,Lateral Cameras,1
2588,1732617912.2694736,Lateral Cameras,1
2589,1732617912.3889823,Lateral Cameras,1
2590,1732617912.4364886,Lateral Cameras,1
2591,1732617912.5014482,Lateral Cameras,1
2592,1732617912.5689704,Lateral Cameras,1
2593,1732617912.6355212,Lateral Cameras,1
2594,1732617912.7482069,Lateral Cameras,1
2595,1732617912.8160958,Lateral Cameras,1
2596,1732617912.8803823,Lateral Cameras,1
2597,1732617912.9488833,Lateral Cameras,1
2598,1732617913.0148735,Lateral Cameras,1
2599,1732617913.1722832,Lateral Cameras,1
2600,1732617913.238885,Lateral Cameras,1
2601,1732617913.30527,Lateral Cameras,1
2602,1732617913.3723516,Lateral Cameras,1
2603,1732617913.4393778,Lateral Cameras,1
2604,1732617913.9271674,Lateral Cameras,1
2605,1732617913.9920957,Lateral Cameras,1
2606,1732617914.058687,Lateral Cameras,1
2607,1732617914.1255405,Lateral Cameras,1
2608,1732617914.1918242,Lateral Cameras,1
2609,1732617914.5188766,Lateral Cameras,1
2610,1732617914.5854042,Lateral Cameras,1
2611,1732617914.654078,Lateral Cameras,1
2612,1732617914.7195296,Lateral Cameras,1
2613,1732617914.7879038,Lateral Cameras,1
2614,1732617914.8796742,Lateral Cameras,1
2615,1732617914.919934,Lateral Cameras,1
2616,1732617914.9857247,Lateral Cameras,1
2617,1732617915.0520215,Lateral Cameras,1
2618,1732617915.1190336,Lateral Cameras,1
2619,1732617915.738897,Lateral Cameras,1
2620,1732617915.8048766,Lateral Cameras,1
2621,1732617915.8708026,Lateral Cameras,1
2622,1732617915.9374945,Lateral Cameras,1
2623,1732617916.005089,Lateral Cameras,1
2624,1732617916.1681902,Lateral Cameras,1
2625,1732617916.2361844,Lateral Cameras,1
2626,1732617916.302415,Lateral Cameras,1
2627,1732617916.3706658,Lateral Cameras,1
2628,1732617916.4356828,Lateral Cameras,1
2629,1732617916.642033,Lateral Cameras,1
2630,1732617916.7082207,Lateral Cameras,1
2631,1732617916.7760603,Lateral Cameras,1
2632,1732617916.8439124,Lateral Cameras,1
2633,1732617916.909201,Lateral Cameras,1
2634,1732617917.772018,Lateral Cameras,1
2635,1732617917.8384194,Lateral Cameras,1
2636,1732617917.905558,Lateral Cameras,1
2637,1732617917.9734955,Lateral Cameras,1
2638,1732617918.0380397,Lateral Cameras,1
2639,1732617918.3696651,Lateral Cameras,1
2640,1732617918.4364192,Lateral Cameras,1
2641,1732617918.502056,Lateral Cameras,1
2642,1732617918.5717876,Lateral Cameras,1
2643,1732617918.6364164,Lateral Cameras,1
2644,1732617918.7968438,Lateral Cameras,1
2645,1732617918.8635056,Lateral Cameras,1
2646,1732617918.9291131,Lateral Cameras,1
2647,1732617918.9952822,Lateral Cameras,1
2648,1732617919.0634162,Lateral Cameras,1
2649,1732617919.2894475,Lateral Cameras,1
2650,1732617919.357272,Lateral Cameras,1
2651,1732617919.4223094,Lateral Cameras,1
2652,1732617919.489441,Lateral Cameras,1
2653,1732617919.5543952,Lateral Cameras,1
2654,1732617919.816039,Lateral Cameras,1
2655,1732617919.883319,Lateral Cameras,1
2656,1732617919.949939,Lateral Cameras,1
2657,1732617920.0148733,Lateral Cameras,1
2658,1732617920.0826025,Lateral Cameras,1
2659,1732617920.576005,Lateral Cameras,1
2660,1732617920.6420786,Lateral Cameras,1
2661,1732617920.7068152,Lateral Cameras,1
2662,1732617920.774294,Lateral Cameras,1
2663,1732617920.8418126,Lateral Cameras,1
2664,1732617921.3656342,Lateral Cameras,1
2665,1732617921.4321887,Lateral Cameras,1
2666,1732617921.498227,Lateral Cameras,1
2667,1732617921.5656164,Lateral Cameras,1
2668,1732617921.6323907,Lateral Cameras,1
2669,1732617922.0004416,Lateral Cameras,1
2670,1732617922.066631,Lateral Cameras,1
2671,1732617922.1338892,Lateral Cameras,1
2672,1732617922.2009602,Lateral Cameras,1
2673,1732617922.2674897,Lateral Cameras,1
2674,1732617922.744413,Lateral Cameras,1
2675,1732617922.8103445,Lateral Cameras,1
2676,1732617922.877927,Lateral Cameras,1
2677,1732617922.944251,Lateral Cameras,1
2678,1732617923.0105786,Lateral Cameras,1
2679,1732617923.6553657,Lateral Cameras,1
2680,1732617923.7218456,Lateral Cameras,1
2681,1732617923.7885232,Lateral Cameras,1
2682,1732617923.8545852,Lateral Cameras,1
2683,1732617923.9217682,Lateral Cameras,1
2684,1732617924.3422346,Lateral Cameras,1
2685,1732617924.4089549,Lateral Cameras,1
2686,1732617924.475278,Lateral Cameras,1
2687,1732617924.5417342,Lateral Cameras,1
2688,1732617924.6088688,Lateral Cameras,1
2689,1732617924.7068272,Lateral Cameras,1
2690,1732617924.7733002,Lateral Cameras,1
2691,1732617924.8397844,Lateral Cameras,1
2692,1732617924.9060197,Lateral Cameras,1
2693,1732617924.9740727,Lateral Cameras,1
2694,1732617925.078045,Lateral Cameras,1
2695,1732617925.1426525,Lateral Cameras,1
2696,1732617925.2103024,Lateral Cameras,1
2697,1732617925.2771182,Lateral Cameras,1
2698,1732617925.344153,Lateral Cameras,1
2699,1732617925.5916336,Lateral Cameras,1
2700,1732617925.6578228,Lateral Cameras,1
2701,1732617925.7251506,Lateral Cameras,1
2702,1732617925.790339,Lateral Cameras,1
2703,1732617925.8589957,Lateral Cameras,1
2704,1732617926.173525,Lateral Cameras,1
2705,1732617926.238383,Lateral Cameras,1
2706,1732617926.3058648,Lateral Cameras,1
2707,1732617926.372698,Lateral Cameras,1
2708,1732617926.4398284,Lateral Cameras,1
2709,1732617926.5144155,Lateral Cameras,1
2710,1732617926.5732045,Lateral Cameras,1
2711,1732617926.6384723,Lateral Cameras,1
2712,1732617926.706893,Lateral Cameras,1
2713,1732617926.772862,Lateral Cameras,1
2714,1732617927.1296284,Lateral Cameras,1
2715,1732617927.19481,Lateral Cameras,1
2716,1732617927.2626631,Lateral Cameras,1
2717,1732617927.3297534,Lateral Cameras,1
2718,1732617927.396275,Lateral Cameras,1
2719,1732617927.5874648,Lateral Cameras,1
2720,1732617927.654793,Lateral Cameras,1
2721,1732617927.7235548,Lateral Cameras,1
2722,1732617927.7873647,Lateral Cameras,1
2723,1732617927.8556151,Lateral Cameras,1
2724,1732617927.9722235,Lateral Cameras,1
2725,1732617928.01779,Lateral Cameras,1
2726,1732617928.083537,Lateral Cameras,1
2727,1732617928.1508508,Lateral Cameras,1
2728,1732617928.2170837,Lateral Cameras,1
2729,1732617928.4011085,Lateral Cameras,1
2730,1732617928.4699917,Lateral Cameras,1
2731,1732617928.5346591,Lateral Cameras,1
2732,1732617928.6014986,Lateral Cameras,1
2733,1732617928.668114,Lateral Cameras,1
2734,1732617928.8285902,Lateral Cameras,1
2735,1732617928.8931215,Lateral Cameras,1
2736,1732617928.9613144,Lateral Cameras,1
2737,1732617929.0274622,Lateral Cameras,1
2738,1732617929.0940692,Lateral Cameras,1
2739,1732617929.166661,Lateral Cameras,1
2740,1732617929.2271936,Lateral Cameras,1
2741,1732617929.2957497,Lateral Cameras,1
2742,1732617929.3633912,Lateral Cameras,1
2743,1732617929.4286733,Lateral Cameras,1
2744,1732617929.5968635,Lateral Cameras,1
2745,1732617929.6632717,Lateral Cameras,1
2746,1732617929.731126,Lateral Cameras,1
2747,1732617929.7967043,Lateral Cameras,1
2748,1732617929.8654764,Lateral Cameras,1
2749,1732617930.0236578,Lateral Cameras,1
2750,1732617930.090202,Lateral Cameras,1
2751,1732617930.157154,Lateral Cameras,1
2752,1732617930.2243652,Lateral Cameras,1
2753,1732617930.290279,Lateral Cameras,1
2754,1732617930.4507384,Lateral Cameras,1
2755,1732617930.51597,Lateral Cameras,1
2756,1732617930.5844808,Lateral Cameras,1
2757,1732617930.6498277,Lateral Cameras,1
2758,1732617930.7162807,Lateral Cameras,1
2759,1732617931.0165873,Lateral Cameras,1
2760,1732617931.080727,Lateral Cameras,1
2761,1732617931.1477723,Lateral Cameras,1
2762,1732617931.213333,Lateral Cameras,1
2763,1732617931.2805371,Lateral Cameras,1
2764,1732617931.577283,Lateral Cameras,1
2765,1732617931.6451073,Lateral Cameras,1
2766,1732617931.7104626,Lateral Cameras,1
2767,1732617931.777508,Lateral Cameras,1
2768,1732617931.845206,Lateral Cameras,1
2769,1732617931.9144714,Lateral Cameras,1
2770,1732617931.9778626,Lateral Cameras,1
2771,1732617932.0442934,Lateral Cameras,1
2772,1732617932.1105535,Lateral Cameras,1
2773,1732617932.1782663,Lateral Cameras,1
2774,1732617932.290322,Lateral Cameras,1
2775,1732617932.328015,Lateral Cameras,1
2776,1732617932.3940482,Lateral Cameras,1
2777,1732617932.460744,Lateral Cameras,1
2778,1732617932.5271082,Lateral Cameras,1
2779,1732617932.6893702,Lateral Cameras,1
2780,1732617932.755992,Lateral Cameras,1
2781,1732617932.8225565,Lateral Cameras,1
2782,1732617932.8890042,Lateral Cameras,1
2783,1732617932.955908,Lateral Cameras,1
2784,1732617933.4686613,Lateral Cameras,1
2785,1732617933.5353298,Lateral Cameras,1
2786,1732617933.6001742,Lateral Cameras,1
2787,1732617933.6658752,Lateral Cameras,1
2788,1732617933.734384,Lateral Cameras,1
2789,1732617934.010618,Lateral Cameras,1
2790,1732617934.0777197,Lateral Cameras,1
2791,1732617934.1440454,Lateral Cameras,1
2792,1732617934.209944,Lateral Cameras,1
2793,1732617934.277262,Lateral Cameras,1
2794,1732617935.0397666,Lateral Cameras,1
2795,1732617935.1092064,Lateral Cameras,1
2796,1732617935.1742115,Lateral Cameras,1
2797,1732617935.239987,Lateral Cameras,1
2798,1732617935.3068757,Lateral Cameras,1
2799,1732617935.8083458,Lateral Cameras,1
2800,1732617935.8748512,Lateral Cameras,1
2801,1732617935.9416385,Lateral Cameras,1
2802,1732617936.008563,Lateral Cameras,1
2803,1732617936.0749557,Lateral Cameras,1
2804,1732617936.684877,Lateral Cameras,1
2805,1732617936.7513835,Lateral Cameras,1
2806,1732617936.8179789,Lateral Cameras,1
2807,1732617936.8847222,Lateral Cameras,1
2808,1732617936.9515078,Lateral Cameras,1
2809,1732617937.3778825,Lateral Cameras,1
2810,1732617937.4422836,Lateral Cameras,1
2811,1732617937.509871,Lateral Cameras,1
2812,1732617937.5768003,Lateral Cameras,1
2813,1732617937.6429343,Lateral Cameras,1
2814,1732617937.8153908,Lateral Cameras,1
2815,1732617937.881636,Lateral Cameras,1
2816,1732617937.9489486,Lateral Cameras,1
2817,1732617938.0144074,Lateral Cameras,1
2818,1732617938.0822728,Lateral Cameras,1
2819,1732617938.2524438,Lateral Cameras,1
2820,1732617938.318679,Lateral Cameras,1
2821,1732617938.3849957,Lateral Cameras,1
2822,1732617938.452041,Lateral Cameras,1
2823,1732617938.518302,Lateral Cameras,1
